	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
1980	-0.910739555002	-2.83440518722	-17.5103495956	-37.4767534384	-40.1225225009	-7.98138486355	-31.8740551435	40.7360880165	-42.0212870612	-7.27573908176	-13.0430934959	-3.66612501914
1981	-3.31575856188	0.65263389867	20.5515954102	-33.8303587737	-43.5907250164	-14.793648418	27.5864636195	-3.41612008344	-40.0228205189	1.99044963207	1.60471396744	0.0624228967642
1982	0.126430797001	-4.74910205902	-4.30061863109	-39.3536173171	52.3425859857	-51.8811513531	11.3738449362	-19.6923142586	-10.66655093	66.9635002742	17.6199197939	6.23693526245
1983	1.29356155285	-4.25026825588	21.6172250149	-28.2430271767	-26.1334208043	28.1321076607	8.09234731772	-26.9413249244	-19.2989416381	-15.6076565776	18.0183576678	-4.25340138342
1984	0.736611606137	6.1922827513	-8.67211195065	39.4345877601	-21.4670646728	85.4647485231	-23.9488286087	-25.13895221	-35.7582379075	61.2148276054	-9.50128096457	4.62670256309
1985	-2.55628148081	-5.26127036906	6.18112844914	6.12718078699	4.98039676453	-41.5691296505	-22.3145314016	23.0226547962	21.0701945322	-18.5375961155	-0.75461136702	-4.01770892966
1986	-1.26387548184	-1.56731414983	-0.35280516563	96.8620877351	7.94762179183	-7.74170331861	22.3247867355	-1.40455646652	72.194784187	-28.0028817318	-0.0411640740517	-5.2319906969
1987	-2.45959337205	8.93274745346	44.0128989935	-43.1377503915	-21.4421703066	-59.2790249577	18.0141393814	-17.0385470652	-11.8705734349	-39.9032345419	6.79144690768	1.32937147962
1988	-0.31126508578	-5.44449456085	-11.8706776626	-20.79275747	-4.39207557887	-70.8819141525	-32.9085355632	4.15242116766	32.1157093954	-43.832501645	1.06785069359	-0.847693782945
1989	-0.636123727452	-4.86734179448	-7.0863539214	-2.90009194068	-45.0754335854	-44.0603971521	3.36531746609	-6.12941988916	-10.1104324383	-35.1127069167	-3.67987902385	-2.57471067191
1990	-2.92276420234	-5.21113157941	4.49496396095	-13.8184955141	7.62886376779	23.4525130097	-7.96713601261	-2.84498182694	-35.3079440061	-11.3762291532	-10.3131949812	-3.93718429039
1991	-3.29403178349	-1.80299196468	-3.65550468371	33.7305247513	50.7162881839	21.4043754343	-32.4538987798	-19.2737755187	-5.83095867094	-20.9646443564	-1.30628260757	-2.18972659216
1992	6.91424051542	6.80008898998	6.02908156756	-25.0293886789	-44.9430892167	16.3694783354	46.9506296368	14.2716395069	-3.48055687347	-22.085300057	12.6337507537	0.0667697144425
1993	-0.636390481401	-2.12744869466	-3.77082935828	2.10664392543	32.9693636611	67.6071688394	84.6399103793	-3.57020871047	-19.8675177791	-36.6059482342	7.2412421219	-1.74067773651
1994	-0.0599318321769	-5.22117663082	-19.1802932143	6.65206906362	-50.9987693672	-13.7499760572	25.4662925714	-10.8969233823	-11.0029284311	14.6347930301	-0.0764680321182	-3.80171048865
1995	2.25165352763	-3.17851925102	26.840975684	22.7911418536	47.8271397485	-41.302959936	3.5117102767	2.03081891703	16.3039802518	4.2246329711	-6.57867360816	-2.21978686325
1996	2.85043927799	-1.36645962216	-15.6093471557	-43.525915805	25.96327574	-37.8711099844	-2.69081160543	-1.9640386137	6.04844674662	10.4039557257	0.751156317054	-4.31619191181
1997	3.10525067389	-4.15745284211	3.68726244527	-5.68990832971	-21.7905799631	-13.6934310512	52.1182541463	-28.9703004323	22.5255028195	14.6816059848	-10.6766854742	-4.35150763867
1998	-1.43550023749	5.99318232208	13.3616006257	5.26314165057	22.4118814277	16.7533031216	-11.3101561858	16.5134339601	-40.1279968683	69.6859318993	15.7867498838	-3.33216037496
1999	-0.645137327936	-4.07859160993	-13.1513708185	25.6363353173	22.1115198681	10.9740172197	-14.6894055018	0.960601873681	10.2694773892	-37.7768881822	-11.3492063479	-4.97444117213
2000	-1.85302241621	7.69240532793	-3.66660380623	-10.6377020771	16.6161493044	0.725661299581	12.8043673473	-37.455113755	-34.9639878314	3.2038394683	18.4974209958	-3.95643608353
2001	2.96957513064	-0.232390851953	-12.6346865157	67.3707584309	-1.67808285067	6.25584636424	4.46263203832	-19.7297313928	-5.37827546252	-17.9252855261	20.8343999878	-4.86547678301
2002	2.31705773002	-4.80910379687	-18.1752730016	-10.2158322777	-32.8900592906	-22.8441479903	1.25864900223	37.192927574	-30.7894662658	-4.18199599915	-11.9226602102	0.818272099916
2003	-2.18747680583	1.38563065954	-12.8438743777	-3.96482998739	8.69238900748	14.9721624751	-24.4735883246	-40.380202868	-1.54089103272	-25.0268931294	-3.79982901618	-2.30144357817
2004	-2.37363036164	-2.00486485229	22.0603734645	-21.1223952528	26.9674038676	-19.4302808853	31.293202743	-10.7780293706	65.8510351103	20.6397341363	-0.699086092785	2.16212624561
2005	0.568646278419	2.85360268786	-14.8391418628	-9.36417972489	-8.42952159119	68.6017946893	-19.040231451	26.6347619501	48.5038691219	-7.99716638319	19.2743623343	3.56671230637
2006	-0.00379771528516	-5.3037109654	-2.70870589935	-0.710047694846	-42.880190489	-47.7518559312	-49.7667418569	46.2511642025	59.5165380035	-34.5641019317	-9.24536322988	17.7721608761
2007	-2.49379240086	6.17067968483	27.6867360177	18.9977986111	68.5725589897	34.760675812	-47.4791490424	85.1094216438	0.872277681887	21.6653629056	-13.7464402165	5.97187370733
2008	-3.60832530997	-4.33193397336	-9.09499974725	-11.0423961972	-6.43683995949	19.8584913751	-2.59996503825	12.2281695574	37.4156615473	68.6918576071	8.65249858597	-0.888959246091
