	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
1980	-17.1076156537	-21.3732277615	0.184560026331	-41.55704857	-45.5141003598	1.08414359834	-16.0352240782	48.5959976766	33.9576146705	-28.8450120827	-63.0278483656	-14.6636645828
1981	-36.611498582	6.14821207769	-43.2645156836	36.0617952219	24.8792000887	20.6741959422	56.691761911	56.9463400505	-4.39045564784	-10.4416751221	-23.9610454606	-23.4696454699
1982	30.3766623143	-22.5827228693	14.3278780257	-36.8720178978	8.21095831439	-10.7808651289	48.1589226546	-3.00388026948	-20.9875753856	-3.31280996845	30.6863825707	104.617429821
1983	-28.6279517281	-13.1665982941	6.35138756185	41.5828255446	25.8280191343	-15.5798349985	-45.8755784612	-27.2490008102	-18.8220324981	37.6160976594	56.7353800752	8.54748288613
1984	-30.5724974543	-3.97623606296	10.9228178204	27.761375517	7.91554562505	-43.1453267713	-20.2374223498	-52.0070921186	21.5519032339	50.319082022	19.4213688538	30.277787475
1985	-17.9256389179	38.2422236363	58.9008475157	-50.0090337307	-34.2312081814	0.860672502052	-12.6782142412	28.3553339218	-30.1616852019	27.1891408391	130.05696208	-5.22858055437
1986	-34.4890634432	13.488055357	-30.5990740759	-50.2050885738	2.46526908339	-4.32473373818	34.3418392639	-32.3664273798	84.5236330958	36.5663582851	-42.0513471643	-17.5633539913
1987	-23.3440719881	-24.5575830972	-14.4654835047	-35.6765342919	-38.7064182963	-23.0906021073	12.5112291277	51.1135463852	-29.1610973053	-49.0720495912	11.4798376569	51.2315849871
1988	13.4590608189	-6.808298633	8.85622994836	-49.4703972923	-77.9094889644	-88.9399318681	-34.9026073082	-25.5975467352	-20.825654667	-14.8548264112	42.8460816329	-9.05828388841
1989	-3.61381172464	-9.30472129533	2.06184275954	-21.3755553308	-27.0435060306	-35.5485609897	1.2281877496	11.5305515714	32.7040699328	-45.1543256857	-48.6505180726	-46.1767701409
1990	5.2600884722	47.1932231444	25.2557595117	-29.2626539344	79.0731539681	57.4882209716	11.2069821705	8.85931586639	-40.8849306231	24.7134778018	17.4865813042	58.9183457525
1991	-14.6707173605	-19.1032431622	36.2891126323	-12.8908213813	3.33597240721	-62.0305046486	-39.9595600209	-28.1271601019	-9.13570285811	59.4420566177	12.5229675624	-10.8995821619
1992	-16.204488024	-6.7349839927	-11.2231611902	-25.2168947265	-84.95358342	-73.1614646294	93.9151759453	-45.0599208504	40.5166260371	-52.0323090927	84.5108703785	8.54523151573
1993	36.5457766275	-17.9274379853	4.06661231156	30.954359059	-29.8795120402	72.2621976311	69.2767331335	50.8333621437	96.2548276602	-23.0948724664	12.2726474845	-17.5661369802
1994	-6.28395560091	-8.78878354487	-44.4396487631	41.940622062	-67.378202233	-2.99458657707	-18.3167201908	11.0021944293	-24.1365142001	-31.8169483691	53.5177332262	-14.0646304181
1995	23.6311022306	-20.7903488468	-11.0033847279	12.0637094573	104.994050239	-41.4660276519	-21.6675051302	-6.65999986268	-59.6575721594	-5.74149256199	-20.4651690559	-26.8894413227
1996	6.54999282614	-23.5982964364	-19.5834694451	26.7768571632	69.6728912892	-2.39006290908	15.3464178233	-56.7375538596	1.17589519168	-15.6829319688	10.5492430029	-24.8938802651
1997	-7.44335882574	40.6605790569	-6.00931328329	-47.2651719053	-29.4813430262	-25.0820866927	-57.8964617195	21.8107395317	-18.650126048	-29.6888850538	-13.9325292352	-25.0296138861
1998	14.7964280895	22.5324641126	45.7929373087	20.2137770858	6.57541298306	70.3661456132	-12.7445313762	27.4734508293	-20.4113204946	23.383845802	-18.2699992501	-30.0521299076
1999	35.526455622	2.42032698589	-39.8791726814	38.6164791076	-16.7909015815	8.4754060104	-0.257367814959	-26.7083237024	-42.4312804761	-38.8070489096	-67.5899235552	4.60114886748
2000	-14.0683347758	10.4428139288	-27.1074409887	-33.702876215	15.7064240543	55.3889710573	-12.6774101113	0.238872557162	10.9011204019	-29.3924934673	-10.2078664513	-37.0312614047
2001	0.380148342753	27.7633036851	-37.5523852719	-15.9111271526	4.12700285902	-8.2758279731	-4.91926447717	40.8098203985	17.8458332655	71.5766370483	-17.5408188829	2.06072538834
2002	7.26234805183	-12.4618617097	-4.76456795969	30.32694602	50.7185644252	4.14779813161	-35.1140277471	23.0735691332	-26.0954623201	-4.93704602732	-53.1042767044	-9.17999790261
2003	-31.1477220013	-12.3220447494	-16.8039368448	-10.4280133777	10.1428980122	16.5412397796	18.5937144908	-20.7768005985	11.2142582863	-21.6633360395	31.1023650392	-9.42033978986
2004	0.730183948352	-24.9988448638	24.3670095513	-46.1700350174	75.9893979531	-31.3251121806	38.4675139198	18.7735332131	-69.819961713	29.9756745316	34.6469739633	-20.7401301389
2005	69.2465159803	6.36466399198	-30.9329283154	-38.6433453463	-59.1059605329	-45.965639333	-28.9187342331	-3.72613999884	9.24028440543	-37.7805958214	13.331255532	-30.8110246379
2006	25.4649621445	-18.714911598	34.8347352482	8.1408636697	-34.8851244894	-31.3400806451	-5.97477331233	7.1478432402	7.04196513219	14.0098232265	16.8428328995	16.7660917565
2007	16.0455024259	-2.6832559553	23.3855078424	-3.67931468588	-51.257583771	-12.6603155665	-34.246867047	19.36675824	-34.6695440006	-0.834265573994	-42.387332598	23.9738654014
2008	24.0702368143	43.9686696793	41.2033420303	3.87257995092	35.05543369	59.2434594587	72.6343277332	-50.6556817419	97.9668141097	-24.9728467176	-38.7258867493	44.6664716311
2009	-28.1531206117	10.9837739889	53.7573110258	47.6565454603	20.2517165876	42.0945782102	-4.08043991804	0.245415077423	-5.99548378434	118.583580089	-22.3486459838	29.795103857
2010	-7.10397696255	-19.0691156752	-8.37209986774	-9.97538118228	16.5924683534	79.4294023143	59.9922501092	-12.9775171168	13.3668405428	-47.4231328643	-7.61389173488	-24.9759757738
2011	-24.3403525314	14.7258055998	6.10797320084	68.553842182	13.1382438587	35.1308208861	-6.58205199858	-40.2214568844	7.86795305999	-38.8481844257	36.0240577349	26.1352400292
2012	-2.4189587788	-3.25575072833	-1.86603716664	-6.1761078136	-34.0303195837	-84.0254434375	-56.718403162	-3.10356978009	2.27801444191	18.122310383	-55.5595926402	2.52100651808
2013	49.3550694714	14.0765439629	-9.98690711447	80.2203670857	82.9599078254	13.2938299392	-22.2151439118	-59.9095211518	-26.491674619	18.0012066216	-29.7566497844	-5.87137434595
2014	-14.5733992161	-6.79239194581	-38.8123374364	49.7444738387	-26.4652782415	105.645925801	-40.3467474228	68.7109486972	14.3204205346	24.8977972933	-38.8401993086	-9.07169832375
